Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
66,3669,Yeley,JJ Yeley,Tyt,Diamondback Land Surveying,31.8711818,21,31.297,21,31.444,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
23,4301,Alfredo,Anthony Alfredo,Chv,First Phase,31.872,22,31.461,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
31,4223,Snider,Myatt Snider,Chv,TaxSlayer,31.87675,23,31.425,27,31.512,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
44,4422,Caruth(i),Rajah Caruth(i),Chv,Market Rebellion,31.9110667,24,31.415,26,31.627,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
27,4018,Burton,Jeb Burton,Chv,State Water Heaters,31.9292778,25,30.995,11,31.175,13,32.287,18,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
07,4366,Deegan(i),Hailie Deegan(i),Frd,Pristine Auction,31.9536296,26,31.091,16,31.295,17,31.392,10,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
4,4257,Currey,Bayley Currey,Chv,Alka-Seltzer,31.9974167,27,31.412,25,32.111,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
45,4285,Parsons,Stefan Parsons,Chv,Sokal Digital Advertising,32.0057222,28,31.223,18,31.74,28,32.292,19,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
38,4316,McLaughlin,CJ McLaughlin,Frd,SciAps,32.0201818,29,31.335,23,31.551,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
02,4419,Retzlaff,Parker Retzlaff,Chv,Funkaway,32.1406111,30,31.345,24,32.067,29,32.242,17,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
5,4209,Mills(i),Matt Mills(i),Chv,J.F. Electric,32.149,31,31.917,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
68,4364,Wright,Kris Wright,Chv,First National Bank,32.1545714,32,31.332,22,31.512,21,31.744,16,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
36,4106,Williams,Josh Williams,Chv,Alloy Employer Services,32.1747143,33,31.738,35,32.175,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
08,3170,Starr,David Starr,Frd,Amptricity,32.178625,34,31.856,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
6,4320,Vargas,Ryan Vargas,Chv,Swann Security/Best Buy,32.2677273,35,31.586,33,31.712,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
35,3894,Earnhardt,Jeffrey Earnhardt,Tyt,Allsup's,32.3308824,36,31.724,34,32.23,32,32.479,20,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
91,4315,Massey,Mason Massey,Chv,Apollo Energy/Power Center,32.4402727,37,31.246,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
13,4381,Jaskol(i),Matt Jaskol(i),Tyt,Auto Parts 4 Less,32.4771111,38,32.084,38,32.503,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5210
