race_id,series_id,race_season,race_name,race_type_id,restrictor_plate,track_id,track_name,date_scheduled,race_date,qualifying_date,scheduled_distance,actual_distance,scheduled_laps,actual_laps,number_of_cars_in_field,pole_winner_driver_id,pole_winner_speed,pole_winner_laptime,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,race_purse,race_comments,attendance,radio_broadcaster,television_broadcaster,master_race_id,short_name
4473,3,2015,Lucas Oil 150,1,FALSE,84,Phoenix International Raceway,2015-11-13T20:30:00,2015-11-13T20:30:00,2015-11-13T00:00:00,150,150,150,150,32,4059,137.515,NA,9,4,7,37,92.704,01:37:05,585513,"Timothy Peters won the Lucas Oil 150, his 10th career NASCAR Camping World Truck Series victory. Prior to the start of the race, the following trucks dropped to the rear of the field for the reasons indicated: No. 74 (transmission change); Nos. 02, 08 (unapproved adjustments).",0,MRN,FS1,2898,Phoenix
4457,3,2015,Lucas Oil 200,1,FALSE,103,Dover International Speedway,2015-05-29T17:30:00,2015-05-29T17:30:00,2015-05-29T00:00:00,200,200,200,200,32,4023,158.465,NA,15,8,8,41,102.99,01:56:31,697844,"Tyler Reddick won the Lucas Oil 200, his second career NASCAR Camping World Truck Series victory. Prior to the start of the race, the following trucks dropped to the rear of the field for the reason indicated: No. 33 (unapproved adjustments).",0,MRN,FS1,3041,Dover
4453,3,2015,Nextera Energy Resources 250,1,FALSE,105,Daytona International Speedway,2015-02-20T19:30:00,2015-02-20T19:30:00,2015-02-20T00:00:00,250,250,100,100,32,4013,188.774,NA,14,7,6,28,128.48,01:56:45,806373,"Tyler Reddick won the NextEra Energy Resources 250 at Daytona International Speedway, his first victory in the NASCAR Camping World Truck Series. Prior to the start of the race, the following trucks dropped to the rear of the field: #17 (backup car), #6, #51 (unapproved adjustments during impound).",0,MRN,FS1,3020,Daytona
4475,3,2015,Hyundai Construction Equipment 200,1,FALSE,111,Atlanta Motor Speedway,2015-02-28T17:30:00,2015-02-28T17:30:00,2015-02-28T00:00:00,200,200.2,134,130,31,4084,176.684,NA,6,5,3,13,140.711,01:25:22,576438,"Matt Crafton won the Hyundai Construction Equipment 200 at Atlanta Motor Speedway, his sixth victory in the NASCAR Camping World Truck Series and first at Atlanta. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: #1 (unapproved adjustments), #74 and #94 (missed the drivers meeting), #39 and #75 (missed driver introductions).",0,MRN,FS1,4475,Atlanta
4464,3,2015,Careers for Veterans 200 Presented by Cooper Standard and Brad Keselowski's Checkered Flag Foundation,1,FALSE,133,Michigan International Speedway,2015-08-15T13:00:00,2015-08-15T13:00:00,2015-08-15T00:00:00,200,200,100,100,32,694,184.502,NA,15,6,6,26,128.94,01:33:04,602661,"Kyle Busch won the Careers for Veterans 200 Presented by The Cooper Standard Foundation & Brad Keselowski's Checkered Flag Foundation, his 44th career NASCAR Camping World Truck Series victory. Prior to the start of the race, no trucks dropped to the rear of the field.",0,MRN,FS1,3010,Michigan
4468,3,2015,UNOH 175,1,FALSE,138,New Hampshire Motor Speedway,2015-09-26T13:00:00,2015-09-26T13:00:00,2015-09-26T00:00:00,175,185.15,200,175,32,3873,133.296,NA,6,5,6,32,95.084,01:56:50,602508,"Austin Dillon won the UNOH 175, his seventh career NASCAR Camping World Truck Series victory. Prior to the start of the race, no trucks dropped to the rear of the field.",0,MRN,FS1,4103,New Hampshire
4456,3,2015,NC Education Lottery 200,1,FALSE,162,Charlotte Motor Speedway,2015-05-15T20:30:00,2015-05-15T20:30:00,2015-05-15T00:00:00,201,208.5,134,139,32,1772,181.342,NA,12,6,5,25,128.947,01:37:01,598956,"Kasey Kahne won the NC Education Lottery 200, his fifth victory in the NASCAR Camping World Truck Series. Prior to the start of the race, the following 
cars dropped to the rear of the field for the reasons indicated: Nos. 00, 23, 54 (unapproved adjustments); Nos. 1, 4, 45, 74 (late to drivers meeting).",0,MRN,FS1,3094,Charlotte
4463,3,2015,Pocono Mountains 150,1,FALSE,198,Pocono Raceway,2015-08-01T13:00:00,2015-08-01T13:00:00,2015-08-01T00:00:00,125,172.5,50,69,32,4059,166.202,NA,4,4,5,16,119.607,01:26:32,562754,"Kyle Busch won the Pocono Mountains 150, his 43rd career NASCAR Camping World Truck Series victory. Prior to the start of the race, no trucks dropped to the rear of the field.",0,MRN,FS1,3822,Pocono
4461,3,2015,American Ethanol 200 ,1,FALSE,206,Iowa Speedway,2015-06-19T20:30:00,2015-06-19T20:30:00,2015-06-19T00:00:00,175,175,200,200,32,4059,136.193,NA,6,5,6,36,96.73,01:48:33,573101,"Erik Jones has won the American Ethanol 200 presented by Enogen, his fifth victory in the NASCAR Camping World Truck Series. Prior to the start of the race the following trucks dropped to the rear of the field for the reasons indicated: Nos. 1 and 74 (unapproved adjustments).",0,MRN,FS1,3715,Iowa
4462,3,2015,1-800-CarCash Mud Summer Classic,1,FALSE,208,Eldora Speedway,2015-07-22T21:00:00,2015-07-22T21:00:00,2015-07-22T00:00:00,75,77,150,154,32,4157,86.889,NA,9,4,13,61,44.602,01:43:35,532521,"Christopher Bell has won the 1-800-Car-Cash Mud Summer Classic, his first victory in the NASCAR Camping World Truck Series. Prior to the 
start of the race the following trucks dropped to the rear of the field for the reasons indicated: No. 11 (unapproved adjustments), No. 82 
(missed driver introductions).",0,MRN,FS1,4363,Eldora
4466,3,2015,Chevrolet Silverado 250,1,FALSE,209,Canadian Tire Motorsport Park,2015-08-30T13:30:00,2015-08-30T13:30:00,2015-08-29T00:00:00,157.38,160,64,64,31,3911,110.539,NA,14,6,5,13,83.476,01:53:07,751493,"Erik Jones won the Silverado 250 at Canadian Tire Motorsports Park, his sixth victory in the NASCAR Camping World Truck Series. Prior to the start of the race the following trucks dropped to the rear of the field for the reasons indicated: Nos. 1, 10, 44 (unapproved adjustments).",0,MRN,FS1,4252,Canadian Tire
