vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost,race_id
5,Kyle Larson,Chevrolet,31,31,2,2,1252.1099,1297.3,45.19,1267.0736,1278.9188,11.8452,14.9636,18.3811,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,2,-1,5157
12,Ryan Blaney,Ford,31,31,2,2,1254.1679,1299.172,45.004,1260.3669,1271.0108,10.6439,6.1989,28.1611,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,8,8,0,5157
34,Michael McDowell,Ford,31,31,2,2,1256.349,1307.289,50.94,1263.5703,1280.9541,17.3838,7.2213,26.3348,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,14,24,-10,5157
19,Martin Truex Jr.,Toyota,31,31,2,2,1252.773,1297.571,44.798,1264.9048,1276.1828,11.2779,12.1318,21.3881,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,3,4,-1,5157
9,Chase Elliott,Chevrolet,31,31,2,2,1259.315,1304.14,44.825,1267.6073,1278.2515,10.6441,8.2923,25.8884,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,21,18,3,5157
14,Chase Briscoe,Ford,31,31,2,2,1257.65,1303.7739,46.1239,1271.1443,1283.2564,12.1121,13.4943,20.5175,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,17,17,0,5157
4,Kevin Harvick,Ford,31,31,2,2,1259.698,1305.84,46.1419,1266.9916,1279.8531,12.8614,7.2936,25.9868,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,22,20,2,5157
31,Justin Haley,Chevrolet,31,31,2,2,1261.781,1308.094,46.313,1268.6084,1281.0876,12.4791,6.8274,27.0063,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,26,26,0,5157
3,Austin Dillon,Chevrolet,31,31,2,2,1256.628,1301.398,44.7699,1273.0464,1284.3575,11.3111,16.4184,17.0404,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,15,13,2,5157
45,Kurt Busch,Toyota,31,31,2,2,1253.576,1353.154,99.5779,1262.3355,1327.6497,65.3141,8.7595,25.5042,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,35,-29,5157
17,Chris Buescher,Ford,31,31,2,2,1260.249,1306.146,45.8969,1274.3477,1285.7922,11.4444,14.0987,20.3537,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,23,22,1,5157
48,Alex Bowman,Chevrolet,31,31,2,2,1257.925,1303.291,45.3659,1273.914,1285.5252,11.6112,15.989,17.7657,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,18,16,2,5157
1,Ross Chastain,Chevrolet,31,31,2,2,1253.335,1299.988,46.653,1276.8167,1290.1631,13.3463,23.4817,9.8248,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5,9,-4,5157
23,Bubba Wallace,Toyota,31,31,2,2,1255.224,1300.28,45.056,1275.2152,1286.3594,11.1441,19.9912,13.9205,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,11,11,0,5157
43,Erik Jones,Chevrolet,31,31,2,2,1255.872,1301.002,45.1299,1276.75,1288.4949,11.7449,20.878,12.507,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,13,12,1,5157
24,William Byron,Chevrolet,31,31,2,2,1255.534,1300.105,44.5709,1274.3811,1285.4919,11.1107,18.8471,14.613,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,12,10,2,5157
42,Ty Dillon,Chevrolet,31,31,2,2,1261.155,1306.63,45.475,1279.0856,1290.4967,11.411,17.9306,16.1332,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,25,23,2,5157
38,Todd Gilliland #,Ford,31,31,2,2,1264.199,1313.163,48.9639,1277.5851,1292.0991,14.5139,13.3861,21.0638,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,31,32,-1,5157
20,Christopher Bell,Toyota,31,31,2,2,1253.084,1298.077,44.9929,1278.7854,1290.5635,11.778,25.7014,7.5134,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4,6,-2,5157
11,Denny Hamlin,Toyota,31,31,2,2,1258.238,1302.659,44.421,1276.6165,1287.0268,10.4102,18.3785,15.6321,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,19,15,4,5157
8,Tyler Reddick,Chevrolet,31,31,2,2,1254.529,1298.94,44.411,1282.9228,1294.132,11.2092,28.3938,4.8079,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,9,7,2,5157
18,Kyle Busch,Toyota,31,31,2,2,1253.834,1297.5719,43.7379,1283.0229,1293.9985,10.9756,29.1889,3.5734,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,7,5,2,5157
16,Daniel Hemric(i),Chevrolet,31,31,2,2,1263.332,1313.343,50.0109,1278.7854,1294.6323,15.8469,15.4534,18.7106,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,30,33,-3,5157
77,Landon Cassill(i),Chevrolet,31,31,2,2,1264.535,1312.336,47.8009,1283.6912,1297.0691,13.3779,19.1562,15.2668,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,32,31,1,5157
22,Joey Logano,Ford,31,31,2,2,1252.458,1296.232,43.7739,1284.1239,1295.1996,11.0756,31.6659,1.0323,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,1,1,5157
2,Austin Cindric #,Ford,31,31,2,2,1257.138,1301.645,44.507,1281.6215,1292.1314,10.5099,24.4835,9.5135,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,16,14,2,5157
99,Daniel Suarez,Chevrolet,31,31,2,2,1258.653,1304.534,45.881,1281.1209,1292.6652,11.5442,22.4679,11.8687,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,20,19,1,5157
7,Corey LaJoie,Chevrolet,31,31,2,2,1262.204,1307.327,45.123,1287.5273,1298.9034,11.3761,25.3233,8.4235,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,27,25,2,5157
21,Harrison Burton #,Ford,31,31,2,2,1263.017,1308.853,45.836,1286.9267,1298.2027,11.276,23.9097,10.6502,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,29,28,1,5157
47,Ricky Stenhouse Jr.,Chevrolet,31,31,2,2,1262.676,1310.585,47.909,1294.6657,1308.5812,13.9155,31.9897,2.0037,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,28,29,-1,5157
15,JJ Yeley(i),Ford,32,32,2,2,1347.519,1396.989,49.47,1369.1441,1383.1581,14.0139,21.6251,13.8308,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,10,-9,5157
78,BJ McLeod,Ford,32,32,2,2,1347.983,1398.9469,50.9639,1364.6736,1380.7555,16.0819,16.6906,18.1914,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,13,-11,5157
51,Cody Ware,Ford,31,31,2,2,1267.5619,1319.3789,51.817,1291.6322,1308.015,16.3828,24.0702,11.3639,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,33,34,-1,5157
10,Aric Almirola,Ford,31,31,2,2,1254.876,1308.691,53.815,1285.4919,1305.8451,20.3532,30.6159,2.8458,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,10,27,-17,5157
41,Cole Custer,Ford,31,31,2,2,1260.5619,1306.007,45.445,1289.7627,1301.6743,11.9116,29.2007,4.3326,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,24,21,3,5157
9,Chase Elliott,Chevrolet,32,32,2,2,1358.837,1425.198,66.361,1368.7114,1399.7492,31.0378,9.8744,25.4487,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,3,35,-32,5157
6,Brad Keselowski,Ford,32,31,2,2,1346.9849,1462.453,115.468,1372.3473,1452.9281,80.5807,25.3623,9.5248,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,36,36,0,5157
15,JJ Yeley(i),Ford,48,47,1,1,1961.833,2008.942,47.1089,1985.2677,1995.9781,10.7103,23.4347,12.9638,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,33,36,-3,5157
3,Austin Dillon,Chevrolet,50,49,1,1,2010.475,2056.038,45.563,2027.1761,2039.0884,11.9122,16.7011,16.9495,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,13,34,-21,5157
4,Kevin Harvick,Ford,55,55,2,2,2221.997,2268.87,46.873,2229.9468,2242.7234,12.7766,7.9498,26.1465,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,15,18,-3,5157
31,Justin Haley,Chevrolet,55,55,2,2,2224.5369,2270.753,46.216,2230.9077,2243.7577,12.85,6.3707,26.9952,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,21,22,-1,5157
19,Martin Truex Jr.,Toyota,55,55,2,2,2218.351,2264.2979,45.9469,2230.6475,2243.0237,12.3761,12.2965,21.2742,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4,8,-4,5157
9,Chase Elliott,Chevrolet,55,55,2,2,2223.82,2270.754,46.9339,2232.2132,2245.4928,13.2796,8.3932,25.2611,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,19,21,-2,5157
45,Kurt Busch,Toyota,55,55,2,2,2226.151,2271.474,45.323,2235.1826,2246.7607,11.5781,9.0316,24.7132,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,25,24,1,5157
34,Michael McDowell,Ford,55,55,2,2,2225.424,2271.792,46.3679,2233.1807,2245.5262,12.3455,7.7567,26.2657,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,23,25,-2,5157
17,Chris Buescher,Ford,55,55,2,2,2223.026,2267.8,44.774,2237.2513,2247.9619,10.7106,14.2253,19.838,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,17,16,1,5157
14,Chase Briscoe,Ford,55,55,2,2,2223.599,2269.344,45.7449,2237.2513,2248.7293,11.478,13.6523,20.6146,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,18,19,-1,5157
24,William Byron,Chevrolet,55,55,2,2,2219.254,2263.592,44.338,2238.1522,2249.2631,11.1108,18.8982,14.3288,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,7,6,1,5157
48,Alex Bowman,Chevrolet,55,55,2,2,2221.69,2267.313,45.623,2237.6183,2248.4624,10.8441,15.9283,18.8505,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,14,15,-1,5157
1,Ross Chastain,Chevrolet,55,55,2,2,2218.04,2262.899,44.8589,2241.6889,2252.9332,11.2442,23.6489,9.9657,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,3,4,-1,5157
16,Daniel Hemric(i),Chevrolet,55,55,2,2,2226.465,2274.981,48.516,2241.5888,2256.3217,14.7329,15.1238,18.6592,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,26,27,-1,5157
12,Ryan Blaney,Ford,55,55,2,2,2218.618,2263.577,44.959,2224.6749,2236.3504,11.6754,6.0569,27.2265,FOUR_WHEEL_CHANGE,TRUE,FALSE,TRUE,TRUE,0,0,5,6,-1,5157
23,Bubba Wallace,Toyota,55,55,2,2,2219.592,2266.891,47.2989,2239.7871,2252.3599,12.5728,20.1951,14.531,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,8,14,-6,5157
43,Erik Jones,Chevrolet,55,55,2,2,2219.925,2264.59,44.6649,2240.8881,2252.1324,11.2442,20.9631,12.4575,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,9,9,0,5157
42,Ty Dillon,Chevrolet,55,55,2,2,2222.571,2268.422,45.851,2240.1541,2252.2659,12.1117,17.5831,16.156,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,16,17,-1,5157
11,Denny Hamlin,Toyota,55,55,2,2,2220.8739,2265.834,44.96,2239.053,2250.1304,11.0773,18.179,15.7035,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,12,10,2,5157
99,Daniel Suarez,Chevrolet,55,55,2,2,2221.398,2266.2199,44.8219,2243.4574,2254.5681,11.1107,22.0594,11.6518,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,13,11,2,5157
8,Tyler Reddick,Chevrolet,55,55,2,2,2220.2399,2266.453,46.213,2248.7626,2261.7418,12.9791,28.5226,4.7111,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,10,12,-2,5157
20,Christopher Bell,Toyota,55,55,2,2,2218.914,2263.053,44.1389,2244.8255,2255.5358,10.7102,25.9115,7.5171,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,5,1,5157
2,Austin Cindric #,Ford,55,55,2,2,2220.5859,2266.483,45.897,2245.1926,2256.5368,11.3442,24.6066,9.9461,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,11,13,-2,5157
38,Todd Gilliland #,Ford,55,55,2,2,2231.101,2281.676,50.5749,2244.5252,2260.8409,16.3156,13.4242,20.835,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,29,30,-1,5157
22,Joey Logano,Ford,55,55,2,2,2217.363,2261.229,43.8659,2248.9628,2260.2403,11.2775,31.5998,0.9886,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,2,-1,5157
18,Kyle Busch,Toyota,55,55,2,2,2217.657,2261.4899,43.8329,2246.8942,2257.8714,10.9771,29.2372,3.6185,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,1,1,5157
41,Cole Custer,Ford,55,55,2,2,2224.85,2270.268,45.418,2254.2345,2265.9458,11.7113,29.3845,4.3221,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,22,20,2,5157
10,Aric Almirola,Ford,55,55,2,2,2224.123,2271.301,47.1779,2255.1354,2268.515,13.3796,31.0124,2.7859,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,20,23,-3,5157
21,Harrison Burton #,Ford,55,55,2,2,2230.565,2276.614,46.0489,2254.1344,2265.7122,11.5778,23.5694,10.9017,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,28,29,-1,5157
7,Corey LaJoie,Chevrolet,55,55,2,2,2229.855,2275.378,45.523,2255.1354,2267.0135,11.8781,25.2804,8.3644,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,27,28,-1,5157
77,Landon Cassill(i),Chevrolet,55,55,2,2,2231.733,2288.658,56.9249,2250.2638,2273.4531,23.1893,18.5308,15.2048,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,30,33,-3,5157
51,Cody Ware,Ford,56,55,2,2,2235.668,2287.543,51.875,2260.0744,2276.2569,16.1824,24.4064,11.286,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,31,31,0,5157
47,Ricky Stenhouse Jr.,Chevrolet,55,55,2,2,2225.792,2272.161,46.369,2257.5377,2270.1166,12.5788,31.7457,2.0443,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,24,26,-2,5157
5,Kyle Larson,Chevrolet,56,55,2,2,2238.522,2292.017,53.4949,2255.5034,2273.0871,17.5837,16.9814,18.9298,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,32,34,-2,5157
12,Ryan Blaney,Ford,56,56,2,2,2315.779,2366.417,50.6379,2322.2399,2334.2851,12.0452,6.4609,32.1318,ONE_WHEEL_CHANGE,FALSE,TRUE,FALSE,FALSE,0,0,2,14,-12,5157
6,Brad Keselowski,Ford,56,56,2,2,2324.227,2412.036,87.809,2352.7707,2402.0164,49.2457,28.5437,10.0195,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,3,35,-32,5157
78,BJ McLeod,Ford,56,56,2,2,2312.57,2362.434,49.864,2329.7471,2344.2287,14.4816,17.1771,18.2052,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,8,-7,5157
9,Chase Elliott,Chevrolet,92,92,2,2,3702.91,3748.976,46.066,3711.577,3723.5555,11.9784,8.667,25.4204,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,15,19,-4,5157
12,Ryan Blaney,Ford,92,92,2,2,3703.549,3748.58,45.0309,3709.4749,3720.9529000000002,11.4779,5.9259,27.627,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,17,17,0,5157
4,Kevin Harvick,Ford,92,92,2,2,3702.599,3747.649,45.0499,3709.8566,3722.07,12.2133,7.2576,25.5789,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,14,14,0,5157
31,Justin Haley,Chevrolet,92,92,2,2,3704.517,3755.46,50.943,3711.3768,3727.9932,16.6163,6.8598,27.4667,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,20,31,-11,5157
34,Michael McDowell,Ford,92,92,2,2,3705.032,3752.825,47.7929,3712.8449,3726.6252,13.7802,7.8129,26.1997,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,21,26,-5,5157
11,Denny Hamlin,Toyota,92,92,2,2,3700.286,3744.442,44.1559,3717.9089,3728.7273,10.8183,17.6229,15.7146,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,7,8,-1,5157
19,Martin Truex Jr.,Toyota,92,92,2,2,3699.681,3743.948,44.2669,3711.8439,3722.6212,10.7772,12.1629,21.3267,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5,5,0,5157
5,Kyle Larson,Chevrolet,92,92,2,2,3702.267,3746.816,44.5489,3717.4494,3728.427,10.9775,15.1824,18.3889,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,13,13,0,5157
45,Kurt Busch,Toyota,92,92,2,2,3705.337,3750.254,44.9169,3714.4131,3725.5908,11.1776,9.0761,24.6631,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,22,21,1,5157
14,Chase Briscoe,Ford,92,92,2,2,3706.106,3751.128,45.0219,3719.4848,3730.9628,11.478,13.3788,20.1651,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,24,22,2,5157
24,William Byron,Chevrolet,92,92,2,2,3700.013,3744.363,44.3499,3718.9175,3730.0953,11.1777,18.9045,14.2676,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,7,-1,5157
38,Todd Gilliland #,Ford,92,92,2,2,3708.799,3754.068,45.269,3721.688,3733.2994,11.6114,12.889,20.7685,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,31,29,2,5157
23,Bubba Wallace,Toyota,92,92,2,2,3701.304,3746.571,45.2669,3721.1864,3733.1649,11.9784,19.8824,13.406,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,10,12,-2,5157
17,Chris Buescher,Ford,92,92,2,2,3705.681,3752.255,46.574,3719.9185,3732.5977,12.6791,14.2375,19.6572,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,23,24,-1,5157
43,Erik Jones,Chevrolet,92,92,2,2,3700.632,3745.097,44.465,3721.5869,3732.6978,11.110900000000001,20.9549,12.3991,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,8,9,-1,5157
42,Ty Dillon,Chevrolet,92,92,2,2,3703.29,3749.481,46.191,3721.42,3733.4986,12.0785,18.13,15.9823,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,16,20,-4,5157
16,Daniel Hemric(i),Chevrolet,92,92,2,2,3706.857,3799.187,92.3299,3721.5869,3779.9776,58.3907,14.7299,19.2093,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,26,35,-9,5157
3,Austin Dillon,Chevrolet,92,92,2,2,3709.067,3758.5,49.4329,3725.7586,3742.008,16.2494,16.6916,16.4919,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,32,32,0,5157
1,Ross Chastain,Chevrolet,92,92,2,2,3698.733,3743.632,44.8989,3722.3543,3733.7989,11.4445,23.6213,9.833,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,4,-2,5157
99,Daniel Suarez,Chevrolet,92,92,2,2,3701.602,3747.986,46.384,3723.5555,3736.2346,12.6791,21.9535,11.7513,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,11,16,-5,5157
18,Kyle Busch,Toyota,92,92,2,2,3699.354,3742.759,43.405,3728.9608,3739.1375,10.1766,29.6068,3.6214,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4,2,2,5157
8,Tyler Reddick,Chevrolet,92,92,2,2,3700.953,3746.46,45.507,3729.3946,3741.7735,12.3788,28.4416,4.6864,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,9,11,-2,5157
2,Austin Cindric #,Ford,92,92,2,2,3701.96,3747.735,45.775,3726.5251,3738.3701,11.8449,24.5651,9.3648,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,12,15,-3,5157
48,Alex Bowman,Chevrolet,92,92,2,2,3703.868,3751.908,48.0399,3720.0186,3734.2326,14.214,16.1506,17.6753,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,18,23,-5,5157
20,Christopher Bell,Toyota,92,92,2,2,3699.07,3745.821,46.7509,3725.0569,3738.0364,12.9794,25.9869,7.7845,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,3,10,-7,5157
22,Joey Logano,Ford,92,92,2,2,3698.427,3742.003,43.576,3729.9952,3741.0394,11.0441,31.5682,0.9635,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,1,0,5157
6,Brad Keselowski,Ford,92,92,2,2,3707.611,3752.928,45.317,3733.7332,3744.8108,11.0776,26.1222,8.1171,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,28,28,0,5157
7,Corey LaJoie,Chevrolet,92,92,2,2,3708.05,3761.377,53.3269,3734.2336,3752.3555,18.1218,26.1836,9.0214,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,29,33,-4,5157
21,Harrison Burton #,Ford,92,92,2,2,3708.403,3754.973,46.57,3732.1983,3744.2436,12.0452,23.7953,10.7293,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,30,30,0,5157
41,Cole Custer,Ford,92,92,2,2,3707.206,3752.818,45.612,3736.8018,3748.5802,11.7783,29.5958,4.2377,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,27,27,0,5157
47,Ricky Stenhouse Jr.,Chevrolet,92,92,2,2,3706.586,3752.063,45.477,3738.5369,3750.0817,11.5447,31.9509,1.9812,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,25,25,0,5157
15,JJ Yeley(i),Ford,93,91,2,2,3792.677,3840.815,48.1379,3813.7136,3827.7945,14.0809,21.0366,13.0204,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,36,36,0,5157
51,Cody Ware,Ford,93,93,2,2,3793.817,3844.976,51.159,3816.8166,3833.4995,16.6829,22.9996,11.4764,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,14,-12,5157
78,BJ McLeod,Ford,93,93,2,2,3803.97,3856.111,52.141,3820.9554,3838.2385,17.2831,16.9854,17.8724,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,3,33,-30,5157
10,Aric Almirola,Ford,92,92,2,2,3704.16,3748.831,44.671,3735.1669,3746.1778,11.0109,31.0069,2.6531,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,19,18,1,5157
77,Landon Cassill(i),Chevrolet,93,93,2,2,3793.019,3841.411,48.392,3811.4113,3825.926,14.5146,18.3923,15.4849,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,8,-7,5157
5,Kyle Larson,Chevrolet,112,111,1,1,4485.215,0,0,4503.0422,4700.6005,197.5582,17.8272,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,10,36,-26,5157
2,Austin Cindric #,Ford,124,123,1,1,4864.103,4910.555,46.452,4888.6974,4901.1766,12.4791,24.5944,9.3783,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,17,34,-17,5157
16,Daniel Hemric(i),Chevrolet,130,129,1,1,5057.683,5104.073,46.39,5072.4756,5085.5216,13.0459,14.7926,18.5513,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,22,34,-12,5157
12,Ryan Blaney,Ford,132,131,1,1,5104.3729,5160.384,56.011,5110.4807,5132.9946,22.5138,6.1077,27.3893,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,10,32,-22,5157
8,Tyler Reddick,Chevrolet,132,131,1,1,5102.327,5147.169,44.8419,5130.7313,5142.5098,11.7785,28.4043,4.6591,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,30,-24,5157
31,Justin Haley,Chevrolet,133,132,1,1,5150.941,5196.005,45.064,5157.6609,5169.0058,11.3449,6.7199,26.9991,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,17,32,-15,5157
11,Denny Hamlin,Toyota,134,133,1,1,5162.022,5207.358,45.336,5180.1507,5191.9844,11.8337,18.1287,15.3735,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,24,-22,5157
23,Bubba Wallace,Toyota,134,133,1,1,5163.197,5209.903,46.706,5183.6858,5196.5885,12.9026,20.4888,13.3144,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,3,25,-22,5157
3,Austin Dillon,Chevrolet,134,133,1,1,5185.967,5230.279,44.312,5202.5937,5213.6046,11.0108,16.6267,16.6744,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,20,31,-11,5157
