race_id,series_id,race_season,race_name,race_type_id,restrictor_plate,track_id,track_name,date_scheduled,race_date,qualifying_date,scheduled_distance,actual_distance,scheduled_laps,actual_laps,stage_1_laps,stage_2_laps,stage_3_laps,number_of_cars_in_field,pole_winner_driver_id,pole_winner_speed,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,margin_of_victory,race_purse,race_comments,attendance,radio_broadcaster,television_broadcaster,master_race_id,inspection_complete,playoff_round,winner_driver_id,pole_winner_laptime,short_name
4988,2,2020,Kansas Lottery 250,1,FALSE,41,Kansas Speedway,2020-07-25T17:00:00,2020-07-25T16:00:00,1900-01-01T00:00:00,250,262.5,167,175,40,40,95,37,0,0,9,5,5,22,126.388,02:04:37,0.405,0,"Brandon Jones won the Kansas Lottery 250 at Kansas Speedway, his third victory in the NASCAR Xfinity Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: No. 44 (Unapproved Adjustments).",0,MRN,NBCSN,2721,TRUE,0,4085,NA,Kansas
4931,2,2020,Henry 180,1,FALSE,34,Road America,2020-08-08T12:00:00,2020-08-08T11:00:00,1900-01-01T00:00:00,182.16,182.16,45,45,14,15,16,37,0,0,13,9,7,15,61.83,2:56:37,1.318,0,"Austin Cindric won the Henry 180 at Road America, his sixth victory in the NASCAR Xfinity Series. Prior to the start of the race the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: No. 93 (unapproved adjustments), No. 5 (driver change).",0,MRN,NBCSN,3793,TRUE,0,4180,NA,Road America
4928,2,2020,UNOH 188 at the DAYTONA Road Course,1,FALSE,212,Daytona International Speedway Road Course,2020-08-15T15:00:00,2020-08-15T15:00:00,1900-01-01T00:00:00,182,185.12,52,52,15,15,22,38,0,0,7,6,7,8,81.894,2:17:32,7.108,0,"Austin Cindric won the UNOH 188 at the DAYTONA Road Course at Daytona International Speedway Road Course, his seventh victory in the NASCAR Xfinity Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty: Nos. 15, 66 (unapproved adjustments), No. 13 (driver change).",0,MRN,NBCSN,2530,TRUE,0,4180,NA,Daytona Road
4937,2,2020,Drydene 200,1,FALSE,103,Dover International Speedway,2020-08-22T12:30:00,2020-08-22T12:30:00,1900-01-01T00:00:00,200,200,200,200,45,45,110,36,0,0,6,4,6,27,110.142,1:48:57,1.977,0,"Justin Allgaier won the Drydene 200 at Dover International Speedway, his 12th victory in the NASCAR Xfinity Series. Prior to the start of the race, the following car dropped to the rear of the field for the reason indicated: No. 15 (unapproved adjustments).",0,MRN,NBCSN,2141,TRUE,0,34,NA,Dover
4994,2,2020,Drydene 200,1,FALSE,103,Dover International Speedway,2020-08-23T13:00:00,2020-08-23T13:00:00,1900-01-01T00:00:00,200,200,200,200,45,45,110,36,0,0,12,8,5,24,111.784,1:47:21,2.463,0,"Chase Briscoe won the Drydene 200 at Dover International Speedway, his eighth victory in the NASCAR Xfinity Series. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: No. 98 (backup car); No. 8 (driver change); Nos. 90, 78, 0 (unapproved adjustments).",0,MRN,NBCSN,2275,TRUE,0,4228,NA,Dover
4924,2,2020,Wawa 250 Powered By Coca-Cola,1,TRUE,105,Daytona International Speedway,2020-08-28T19:30:00,2020-08-28T19:30:00,1900-01-01T00:00:00,250,250,100,100,30,30,40,37,0,0,9,7,8,28,122.034,2:02:55,.253,0,"Justin Haley won the Wawa 250 Powered By Coca-Cola at the Daytona International Speedway, his second victory in the NASCAR Xfinity Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty: No. 18 (Inspection Failure).",0,MRN,NBCSN,2744,TRUE,0,4172,NA,Daytona
4932,2,2020,Sport Clips Haircuts VFW 200,1,FALSE,4,Darlington Raceway,2020-09-05T12:30:00,2020-09-05T12:30:00,1900-01-01T00:00:00,200.8,200.8,147,147,45,45,57,37,0,0,17,6,7,37,101.643,1:58:32,3.363,0,"Brandon Jones won the Sports Clips Haircuts VFW 200 at Darlington Raceway, his fourth NASCAR Xfinity Series victory. Prior to the start of the race, no cars were sent to the rear of the field. ",0,MRN,NBCSN,2200,TRUE,0,4085,NA,Darlington
4935,2,2020,Go Bowling 250,1,FALSE,26,Richmond Raceway,2020-09-11T19:00:00,2020-09-11T19:00:00,1900-01-01T00:00:00,187.5,187.5,250,250,75,75,100,37,0,0,10,6,5,31,91.476,2:02:59,0.604,0,"Justin Allgaier won the Go Bowling 250 at the Richmond Raceway, his 13th victory in the NASCAR Xfinity Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty: No. 5 (unapproved adjustments), No. 07 (driver change). ",0,MRN,NBCSN,2332,TRUE,0,34,NA,Richmond
5000,2,2020,Virginia is for Racing Lovers 250,1,FALSE,26,Richmond Raceway,2020-09-12T14:00:00,2020-09-12T14:00:00,1900-01-01T00:00:00,187.5,187.5,250,250,75,75,100,36,0,0,9,6,5,29,92.39,2:01:46,2.185,0,"Justin Allgaier won the Virginia is for Racing Lovers 250 at Richmond Raceway, his 14th victory in the NASCAR Xfinity Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reason indicated: No. 93 (backup car), No. 61 (engine change). ",0,MRN,NBCSN,2332,TRUE,0,34,NA,Richmond
4930,2,2020,Food City 300,1,FALSE,14,Bristol Motor Speedway,2020-09-18T19:00:00,2020-09-18T19:00:00,1900-01-01T00:00:00,159.9,159.9,300,300,85,85,130,36,0,0,10,5,7,45,82.957,1:55:39,0.651,0,"Chase Briscoe won the Food City 300 at Bristol Motor Speedway, his ninth career victory in the NASCAR Xfinity Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty: No. 74 (unapproved adjustment). ",0,PRN,NBCSN,2153,TRUE,0,4228,NA,Bristol
4934,2,2020,Alsco 300,1,FALSE,42,Las Vegas Motor Speedway,2020-09-26T19:30:00,2020-09-26T16:30:00,1900-01-01T00:00:00,300,300,200,200,45,45,110,36,0,0,8,5,6,28,127.796,2:20:51,1.370,0,"Chase Briscoe won the Alsco 300 at Las Vegas Motor Speedway, his 10th NASCAR Xfinity Series victory. Prior to the start of the race, no cars were sent to the rear of the field.",0,PRN,NBCSN,4082,TRUE,1,4228,NA,Las Vegas
5001,2,2020,Ag-Pro 300,1,TRUE,82,Talladega Superspeedway,2020-10-03T16:30:00,2020-10-03T15:30:00,1900-01-01T00:00:00,300,300.58,113,113,25,25,63,37,0,0,13,9,7,25,140.458,2:08:24,Caution,0,"Justin Haley won the Ag-Pro 300 at Talladega Superspeedway, his third career NASCAR Xfinity Series victory. Prior to the start of the race, no cars dropped to the rear of the field.",0,MRN,NBCSN,5001,TRUE,1,4172,NA,Talladega
4936,2,2020,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,1,FALSE,210,Charlotte Motor Speedway Road Course,2020-10-10T15:30:00,2020-10-10T15:30:00,1900-01-01T00:00:00,155.3,157.76,67,68,20,20,28,38,0,0,14,6,10,24,58.041,2:43:05,0.446,0,"AJ Allmendinger won the Drive for the Cure 250 presented by Blue Cross and Blue Shield of North Carolina at Charlotte Motor Speedway ROVAL, his fifth victory in the NASCAR Xfinity Series. Prior to the start of the race, no vehicle(s) dropped to the rear of the field under penalty.",0,PRN,NBC,4742,TRUE,1,3774,NA,ROVAL
4938,2,2020,Kansas Lottery 300,1,FALSE,41,Kansas Speedway,2020-10-17T19:00:00,2020-10-17T18:00:00,1900-01-01T00:00:00,300,300,200,200,45,45,110,36,0,0,10,6,10,45,112.735,2:39:40,1.199,0,"Chase Briscoe won the Kansas Lottery 300 at Kansas Speedway, his 11th victory in the NASCAR Xfinity Series. Prior to the start of the race, no vehicle(s) dropped to the rear of the field under penalty.",0,MRN,NBCSN,2721,TRUE,2,4228,NA,Kansas
4939,2,2020,O'Reilly Auto Parts 300,1,FALSE,43,Texas Motor Speedway,2020-10-24T16:30:00,2020-10-24T15:30:00,1900-01-01T00:00:00,300,300,200,200,45,45,110,36,0,0,19,10,10,51,115.867,2:35:21,0.445,0,"Harrison Burton won the O'Reilly Auto Parts 300 at Texas Motor Speedway, his third career NASCAR Xfinity Series victory. Prior to the start of the race, no cars dropped to the rear of the field.",0,PRN,NBCSN,3794,TRUE,2,4217,NA,Texas
4916,2,2020,Draft Top 250,1,FALSE,22,Martinsville Speedway,2020-10-31T15:30:00,2020-10-31T15:30:00,1900-01-01T00:00:00,131.5,131.5,250,250,60,60,130,39,0,0,11,6,10,63,61.673,2:07:56,0.355,0,"Harrison Burton won the Draft Top 250 at Martinsville Speedway, his fourth victory in the NASCAR Xfinity Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: Nos. 47, 93 (driver change). ",0,MRN,NBC,4916,TRUE,2,4217,NA,Martinsville
4940,2,2020,Desert Diamond Casino West Valley 200,1,FALSE,84,Phoenix Raceway,2020-11-07T17:00:00,2020-11-07T15:00:00,1900-01-01T00:00:00,200,206,200,206,45,45,116,37,0,0,16,7,8,47,92.342,2:13:51,0.162,0,"Austin Cindric won the Desert Diamond Casino West Valley 200 at Phoenix Raceway, his sixth victory in the NASCAR Xfinity Series. Prior to the start of the race, no vehicle(s) dropped to the rear of the field. ",0,MRN,NBCSN,2860,TRUE,3,4180,NA,Phoenix
