vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost,race_id
17,Taylor Gray,Ford,33,33,2,2,6400.563,6473.423,72.8599,6427.8266,6471.0996,43.273,27.2636,2.3233,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4,27,-23,5221
24,Jack Wood #,Chevrolet,32,31,1,1,6092.279,0,0,6111.8951,6138.4216,26.5264,19.6161,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,29,29,0,5221
22,Austin Wayne Self,Chevrolet,39,38,1,1,7245.133,7280.528,35.395,7259.7816,7264.4196,4.6379,14.6486,16.1083,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,22,27,-5,5221
98,Christian Eckes,Toyota,40,40,2,2,7619.273,7665.27,45.997,7641.831,7658.3631,16.532,22.558,6.9068,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,3,21,-18,5221
33,Will Rodgers(i),Toyota,40,40,2,2,7628.373,7685.088,56.715,7639.8611,7664.8527,24.9916,11.4881,20.2352,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,18,25,-7,5221
23,Grant Enfinger,Chevrolet,40,40,2,2,7624.12,7673.078,48.958,7632.9876,7652.4382,19.4505,8.8676,20.6397,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,10,22,-12,5221
19,Derek Kraus,Chevrolet,40,40,2,2,7626.622,7677.123,50.5009,7648.9701,7668.7155,19.7453,22.3481,8.4074,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,14,23,-9,5221
43,Brad Perez,Toyota,40,40,2,2,7627.895,7693.035,65.1399,7646.4677,7680.8016,34.3338,18.5727,12.2333,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,17,26,-9,5221
18,Chandler Smith,Toyota,40,40,2,2,7617.366,7683.172,65.8059,7644.8673,7659.8673,15,27.5013,23.3046,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,24,-23,5221
56,Timmy Hill,Toyota,40,40,2,2,7629.84,7776.962,147.122,7655.1094,7770.45,115.3405,25.2694,6.5119,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,22,27,-5,5221
40,Dean Thompson #,Chevrolet,42,36,2,2,8116.065,8159.198,43.133,8132.7329,8144.4783,11.7454,16.6679,14.7196,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,29,29,0,5221
66,Ty Majeski,Toyota,42,35,2,2,8121.732,8160.911,39.179,8142.5765,8150.4509,7.8744,20.8445,10.46,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,30,30,0,5221
15,Tanner Gray,Ford,42,42,2,2,8116.723,8189.189,72.466,8136.2365,8177.7538,41.5173,19.5135,11.4351,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,9,23,-14,5221
56,Timmy Hill,Toyota,42,42,2,2,8119.358,8227.3889,108.0309,8145.3458,8221.127,75.7811,25.9878,6.2619,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,15,26,-11,5221
44,Kris Wright,Chevrolet,42,42,2,2,8118.392,8210.458,92.066,8130.5304,8190.754,60.2236,12.1384,19.7039,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,13,24,-11,5221
91,Colby Howard,Chevrolet,42,42,2,2,8117.87,8212.05,94.1799,8136.2699,8198.3604,62.0904,18.3999,13.6895,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,11,25,-14,5221
37,Logan Bearden,Chevrolet,43,41,2,2,8221.894,8264.597,42.7029,8236.3679,8245.0097,8.6418,14.4739,19.5872,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,28,28,0,5221
02,Kaz Grala,Chevrolet,43,42,2,2,8180.062,8243.204,63.1419,8208.1382,8240.3698,32.2316,28.0762,2.8341,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,27,27,0,5221
66,Ty Majeski,Toyota,43,36,2,2,8413.697,8463.268,49.5709,8435.167,8453.1631,17.996,21.47,10.1048,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,30,30,0,5221
38,Zane Smith,Ford,54,54,2,2,1904.312,1954.736,50.424,1934.4293,1951.5795,17.1502,30.1173,3.1564,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,16,-15,5222
38,Zane Smith,Ford,103,103,2,2,3528.659,3580.86,52.201,3559.2013,3577.9867,18.7853,30.5423,2.8732,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4,12,-8,5222
38,Zane Smith,Ford,157,157,2,2,5372.155,5429.446,57.291,5403.8725,5425.2608,21.3882,31.7175,4.1851,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,20,-18,5222
51,Kyle Busch(i),Toyota,40,40,2,2,1342.302,1394.342,52.04,1368.5227,1387.9418,19.4191,26.2207,6.4001,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,16,-15,5222
51,Kyle Busch(i),Toyota,80,80,2,2,2814.805,2873.119,58.314,2841.1333,2866.3914,25.2581,26.3283,6.7275,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,22,-21,5222
99,Ben Rhodes,Toyota,103,103,2,2,3526.753,3581.842,55.0889,3537.4466,3556.2607,18.814,10.6936,25.5812,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,14,-13,5222
18,Chandler Smith,Toyota,40,40,2,2,1342.794,1397.184,54.3899,1372.193,1392.1793,19.9862,29.399,5.0046,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,17,-15,5222
18,Chandler Smith,Toyota,80,80,2,2,2817.107,2872.707,55.5999,2846.3718,2867.5259,21.154,29.2648,5.181,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,3,21,-18,5222
4,John Hunter Nemechek,Toyota,54,54,2,2,1905.891,1955.93,50.0389,1928.757,1944.8729,16.1158,22.866,11.057,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,3,18,-15,5222
4,John Hunter Nemechek,Toyota,103,103,2,2,3529.201,3578.8,49.599,3552.1611,3568.4317,16.2705,22.9601,10.3682,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5,11,-6,5222
52,Stewart Friesen,Toyota,54,54,2,2,1904.777,1958.475,53.6979,1918.8807,1938.2665,19.3857,14.1037,20.2084,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,20,-18,5222
52,Stewart Friesen,Toyota,80,80,2,2,2820.686,2874.488,53.8019,2834.994,2854.7133,19.7193,14.308,19.7746,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,23,-17,5222
52,Stewart Friesen,Toyota,135,134,2,2,4766.456,4826.148,59.692,4781.2401,4805.3974,24.1572,14.7841,20.7505,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,25,31,-6,5222
98,Christian Eckes,Toyota,103,103,2,2,3527.428,3581.222,53.794,3542.3848,3560.169,17.7842,14.9568,21.0529,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,13,-11,5222
16,Tyler Ankrum,Toyota,54,54,2,2,1910.316,1966.626,56.3099,1916.1446,1935.2634,19.1188,5.8286,31.3625,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,8,25,-17,5222
16,Tyler Ankrum,Toyota,80,80,2,2,2828.7689,2882.449,53.68,2834.2943,2852.1451,17.8507,5.5253,30.3038,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,19,28,-9,5222
42,Carson Hocevar,Chevrolet,40,40,2,2,1347.2639,1404.414,57.15,1372.093,1392.8133,20.7203,24.829,11.6006,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,19,-13,5222
42,Carson Hocevar,Chevrolet,103,103,2,2,3527.957,3601.395,73.438,3553.4623,3589.6983,36.2359,25.5053,11.6966,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,3,26,-23,5222
42,Carson Hocevar,Chevrolet,157,157,2,2,5377.189,0,0,5403.1719,5425.7613,22.5894,25.9829,0,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,11,23,-12,5222
19,Derek Kraus,Chevrolet,54,54,2,2,1907.934,1965.513,57.5789,1930.8924,1951.1791,20.2867,22.9584,14.3338,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5,23,-18,5222
19,Derek Kraus,Chevrolet,103,103,2,2,3533.868,3588.73,54.862,3556.4653,3574.9837,18.5184,22.5973,13.7462,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,12,18,-6,5222
88,Matt Crafton,Toyota,40,40,2,2,1345.873,1401.782,55.9089,1366.8878,1388.9428,22.055,21.0148,12.8391,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4,18,-14,5222
88,Matt Crafton,Toyota,80,80,2,2,2822.452,2877.417,54.9649,2844.5033,2863.4553,18.9519,22.0513,13.9616,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,9,26,-17,5222
23,Grant Enfinger,Chevrolet,54,54,2,2,1906.738,1958.698,51.96,1927.5892,1944.973,17.3837,20.8512,13.7249,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4,21,-17,5222
23,Grant Enfinger,Chevrolet,103,103,2,2,3531.527,3584.546,53.0189,3552.7617,3570.0788,17.3171,21.2347,14.4671,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,9,16,-7,5222
15,Tanner Gray,Ford,54,54,2,2,1908.854,1960.06,51.2059,1939.7346,1955.9853,16.2507,30.8806,4.0746,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,22,-16,5222
15,Tanner Gray,Ford,80,80,2,2,2826.391,2903.651,77.2599,2857.9508,2899.8942,41.9434,31.5598,3.7567,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,15,32,-17,5222
15,Tanner Gray,Ford,104,104,2,2,3588.341,3648.075,59.7339,3622.1648,3643.5519,21.387,33.8238,4.523,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,7,29,-22,5222
15,Tanner Gray,Ford,109,109,2,2,3828.757,3887.129,58.3719,3859.9086,3882.8646,22.9559,31.1516,4.2643,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,21,30,-9,5222
15,Tanner Gray,Ford,112,111,2,2,3942.16,3994.6,52.44,3973.8594,3990.576,16.7166,31.6994,4.0239,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,27,30,-3,5222
44,Kris Wright,Chevrolet,54,54,2,2,1916.599,1983.472,66.873,1930.6923,1961.2224,30.5301,14.0933,22.2495,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,16,30,-14,5222
44,Kris Wright,Chevrolet,103,103,2,2,3541.989,3598.983,56.994,3555.8323,3577.4204,21.588,13.8433,21.5625,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,24,25,-1,5222
44,Kris Wright,Chevrolet,124,123,2,2,4393.952,4456.789,62.8369,4408.8342,4434.8259,25.9916,14.8822,21.963,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,24,30,-6,5222
44,Kris Wright,Chevrolet,156,155,2,2,5309.8729,0,0,5325.194,5408.7754,83.5814,15.321,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,27,31,-4,5222
44,Kris Wright,Chevrolet,159,157,2,2,5491.304,5552.005,60.701,5506.2754,5530.7324,24.457,14.9714,21.2725,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,30,30,0,5222
44,Kris Wright,Chevrolet,193,189,1,1,6309.787,6356.704,46.9169,6323.508,6334.4852,10.9771,13.721,22.2187,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,29,30,-1,5222
45,Lawless Alan #,Chevrolet,54,54,2,2,1910.984,1966.658,55.6739,1920.9495,1941.1999,20.2504,9.9655,25.458,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,9,26,-17,5222
45,Lawless Alan #,Chevrolet,81,80,2,2,2836.121,2892.913,56.7919,2846.4062,2867.0264,20.6202,10.2852,25.8865,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,30,31,-1,5222
66,Ty Majeski,Toyota,40,40,2,2,1355.648,1410.867,55.219,1367.7219,1386.9075,19.1855,12.0739,23.9594,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,24,22,2,5222
66,Ty Majeski,Toyota,103,103,2,2,3529.847,3582.624,52.7769,3541.7842,3558.6341,16.8499,11.9372,23.9898,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,15,-9,5222
61,Chase Purdy,Toyota,54,54,2,2,1909.614,1965.955,56.3409,1940.1683,1960.1547,19.9864,30.5543,5.8002,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,7,24,-17,5222
61,Chase Purdy,Toyota,103,103,2,2,3534.663,3595.56,60.8969,3564.907,3589.6649,24.7579,30.244,5.895,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,13,23,-10,5222
61,Chase Purdy,Toyota,172,171,1,1,5877.624,5948.494,70.8699,5907.7846,5943.7966,36.012,30.1606,4.6973,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,27,30,-3,5222
75,Parker Kligerman,Chevrolet,40,40,2,2,1351.135,1410.063,58.928,1368.7897,1392.3128,23.5231,17.6547,17.7501,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,13,21,-8,5222
75,Parker Kligerman,Chevrolet,103,103,2,2,3530.868,3592.542,61.6739,3548.5909,3574.65,26.0591,17.7229,17.8919,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,8,21,-13,5222
17,Taylor Gray,Ford,40,40,2,2,1353.33,1411.487,58.157,1380.3344,1403.1773,22.8428,27.0044,8.3096,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,19,24,-5,5222
17,Taylor Gray,Ford,103,103,2,2,3532.56,3591.567,59.007,3560.169,3583.3133,23.1443,27.609,8.2536,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,10,19,-9,5222
17,Taylor Gray,Ford,157,157,2,2,5381.978,5455.15,73.1719,5410.1788,5447.0673,36.8885,28.2008,8.0826,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,20,27,-7,5222
17,Taylor Gray,Ford,160,159,2,2,5496.9,5549.592,52.692,5523.0248,5541.5003,18.4754,26.1248,8.0916,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,23,27,-4,5222
56,Timmy Hill,Toyota,41,40,2,2,1359.665,1413.275,53.61,1377.5984,1393.7476,16.1491,17.9334,19.5273,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,29,27,2,5222
56,Timmy Hill,Toyota,42,41,2,2,1422.903,1469.205,46.3019,1440.2279,1450.5714,10.3434,17.3249,18.6335,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,22,33,-11,5222
56,Timmy Hill,Toyota,55,54,2,2,1927.316,1985.013,57.6969,1946.9093,1966.5621,19.6528,19.5933,18.4508,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,31,31,0,5222
56,Timmy Hill,Toyota,72,71,2,2,2500.075,2555.502,55.427,2519.2755,2536.5594,17.2838,19.2005,18.9425,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,24,32,-8,5222
56,Timmy Hill,Toyota,81,80,2,2,2835.105,2884.116,49.0109,2853.0127,2864.8243,11.8115,17.9077,19.2916,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,29,29,0,5222
56,Timmy Hill,Toyota,104,103,2,2,3545.369,3596.603,51.2339,3565.1415,3578.0878,12.9462,19.7725,18.5151,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,29,24,5,5222
56,Timmy Hill,Toyota,105,104,2,2,3605.955,3659.51,53.555,3623.2335,3640.9837,17.7501,17.2785,18.5262,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,21,30,-9,5222
56,Timmy Hill,Toyota,106,105,2,2,3668.421,3710.803,42.382,3686.1296,3692.002,5.8724,17.7086,18.8009,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,30,31,-1,5222
56,Timmy Hill,Toyota,124,123,2,2,4393.281,4447.11,53.8289,4412.1037,4427.7523,15.6485,18.8227,19.3576,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,22,28,-6,5222
56,Timmy Hill,Toyota,135,134,2,2,4765.509,4816.103,50.594,4784.0428,4797.5226,13.4798,18.5338,18.5803,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,23,28,-5,5222
56,Timmy Hill,Toyota,157,157,2,2,5382.675,0,0,5400.3356,5427.63,27.2943,17.6606,0,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,22,25,-3,5222
30,Tate Fogleman,Toyota,40,40,2,2,1352.27,1414.898,62.6279,1368.7563,1396.1499,27.3935,16.4863,18.748,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,16,29,-13,5222
30,Tate Fogleman,Toyota,43,42,2,2,1469.959,1515.506,45.547,1487.2091,1496.585,9.3758,17.2501,18.9209,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,22,33,-11,5222
30,Tate Fogleman,Toyota,55,54,2,2,1924.863,1990.147,65.2839,1941.4038,1971.4669,30.0631,16.5408,18.68,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,26,33,-7,5222
30,Tate Fogleman,Toyota,57,56,2,2,2042.667,2103.76,61.093,2060.1125,2084.8034,24.6909,17.4455,18.9565,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,29,32,-3,5222
30,Tate Fogleman,Toyota,73,72,2,2,2553.281,2599.732,46.451,2570.3605,2580.7701,10.4096,17.0795,18.9618,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,23,32,-9,5222
30,Tate Fogleman,Toyota,81,80,2,2,2833.944,2885.059,51.115,2851.0774,2865.992,14.9146,17.1334,19.0669,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,27,30,-3,5222
30,Tate Fogleman,Toyota,103,103,2,2,3540.759,3605.664,64.905,3558.3672,3586.3616,27.9944,17.6082,19.3023,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,23,28,-5,5222
30,Tate Fogleman,Toyota,134,134,2,2,4762.218,4821.161,58.943,4779.2382,4802.0939,22.8557,17.0202,19.067,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,17,30,-13,5222
22,Austin Wayne Self,Chevrolet,40,40,2,2,1351.615,1412.827,61.2119,1379.3001,1405.1588,25.8587,27.6851,7.6681,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,15,26,-11,5222
22,Austin Wayne Self,Chevrolet,103,103,2,2,3536.533,3624.826,88.293,3563.151,3615.079,51.928,26.618,9.7469,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,15,33,-18,5222
25,Matt Dibenedetto,Chevrolet,40,40,2,2,1350.6489,1408.903,58.254,1374.4953,1398.0184,23.523,23.8463,10.8845,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,12,20,-8,5222
25,Matt Dibenedetto,Chevrolet,103,103,2,2,3530.364,3588.57,58.206,3555.3975,3577.286,21.8884,25.0335,11.2839,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,7,17,-10,5222
25,Matt Dibenedetto,Chevrolet,157,157,2,2,5375.522,5431.577,56.055,5399.4349,5419.9887,20.5538,23.9129,11.5882,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,7,21,-14,5222
12,Spencer Boyd,Chevrolet,39,35,2,2,1270.053,1513.715,243.6619,1280.0647,1479.995,199.9303,10.0117,33.7199,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,34,34,0,5222
12,Spencer Boyd,Chevrolet,53,45,2,2,1832.784,1997.64,164.856,1841.7021,1965.3902,123.6881,8.9181,32.2497,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,34,34,0,5222
12,Spencer Boyd,Chevrolet,58,47,2,2,2089.463,2142.812,53.3489,2098.4512,2110.1627,11.7115,8.9882,32.6492,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,34,34,0,5222
12,Spencer Boyd,Chevrolet,104,78,2,2,3586.924,3636.82,49.896,3595.9064,3603.6805,7.7741,8.9824,33.1394,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,34,34,0,5222
12,Spencer Boyd,Chevrolet,125,98,2,2,4444.743,4495.7879,51.0449,4453.8465,4463.1223,9.2757,9.1035,32.6656,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,34,34,0,5222
02,Jesse Little,Chevrolet,41,40,2,2,1359.119,1420.435,61.316,1380.2343,1404.9586,24.7242,21.1153,15.4763,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,28,33,-5,5222
02,Jesse Little,Chevrolet,55,54,2,2,1925.733,1972.341,46.6079,1947.5432,1957.3209,9.7777,21.8102,15.02,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,28,28,0,5222
02,Jesse Little,Chevrolet,80,80,2,2,2830.857,2876.543,45.686,2851.6113,2861.421,9.8096,20.7543,15.122,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,23,25,-2,5222
02,Jesse Little,Chevrolet,103,103,2,2,3543.985,3612.026,68.0409,3566.5429,3596.8729,30.33,22.5579,15.153,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,27,30,-3,5222
02,Jesse Little,Chevrolet,158,157,2,2,5434.399,5501.259,66.8599,5455.824,5484.9858,29.1618,21.425,16.2731,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,29,29,0,5222
02,Jesse Little,Chevrolet,161,159,2,2,5549.703,5611.968,62.2649,5571.1065,5596.2649,25.1584,21.4035,15.703,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,29,29,0,5222
91,Colby Howard,Chevrolet,40,40,2,2,1354.508,1414.509,60.0009,1368.8564,1393.3138,24.4573,14.3484,21.1951,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,22,28,-6,5222
91,Colby Howard,Chevrolet,103,103,2,2,3533.241,3593.389,60.148,3547.2228,3571.9729,24.75,13.9818,21.416,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,11,22,-11,5222
91,Colby Howard,Chevrolet,157,157,2,2,5380.013,0,0,5394.7636,5417.2193,22.4556,14.7506,0,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,16,24,-8,5222
33,Chase Janes,Chevrolet,54,54,2,2,1913.869,1982.547,68.678,1941.5363,1969.7976,28.2613,27.6673,12.7493,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,13,29,-16,5222
33,Chase Janes,Chevrolet,72,71,2,2,2499.358,2549.004,49.6459,2526.1823,2535.0578,8.8755,26.8243,13.9461,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,22,31,-9,5222
33,Chase Janes,Chevrolet,103,103,2,2,3543.038,3612.845,69.8069,3570.3134,3599.3754,29.062,27.2754,13.4695,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,26,31,-5,5222
33,Chase Janes,Chevrolet,124,123,2,2,4392.4219,4450.7209,58.2989,4418.9104,4438.4834,19.573,26.4884,12.2375,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,19,29,-10,5222
33,Chase Janes,Chevrolet,157,157,2,2,5383.526,0,0,5408.0767,5439.4083,31.3315,24.5507,0,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,24,27,-3,5222
24,Jack Wood #,Chevrolet,9,8,2,2,254.191,359.134,104.943,268.7868,324.779,55.9922,14.5958,34.3549,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,36,36,0,5222
24,Jack Wood #,Chevrolet,15,12,2,2,502.116,602.591,100.475,515.7041,578.547,62.8429,13.5881,24.0439,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,36,35,1,5222
24,Jack Wood #,Chevrolet,22,18,2,2,887.222,948.977,61.755,901.2502,926.6753,25.425,14.0282,22.3016,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,35,35,0,5222
24,Jack Wood #,Chevrolet,27,22,1,1,1024.365,1303.934,279.5689,1038.1211,1260.946,222.8249,13.7561,42.9879,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,35,35,0,5222
24,Jack Wood #,Chevrolet,41,25,2,2,1407.66,1651.119,243.4589,1421.7438,1620.13,198.3861,14.0838,30.9889,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,35,35,0,5222
43,Blake Lothian,Toyota,10,9,2,2,274.026,345.326,71.3,291.0419,313.9977,22.9558,17.0159,31.3282,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,30,35,-5,5222
43,Blake Lothian,Toyota,55,55,2,2,1972.736,2077.487,104.7509,1988.1843,2048.0029,59.8185,15.4483,29.484,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,10,33,-23,5222
43,Blake Lothian,Toyota,104,104,2,2,3587.584,3663.425,75.841,3604.4813,3636.0113,31.5299,16.8973,27.4136,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5,31,-26,5222
43,Blake Lothian,Toyota,110,109,2,2,3832.271,3947.601,115.3299,3849.0314,3921.5268,72.4954,16.7604,26.0741,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,26,32,-6,5222
1,Hailie Deegan,Ford,40,40,2,2,1357.212,1418.934,61.7219,1368.1223,1392.9811,24.8587,10.9103,25.9528,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,26,32,-6,5222
1,Hailie Deegan,Ford,103,103,2,2,3536.977,3592.249,55.2719,3547.2562,3567.0758,19.8196,10.2792,25.1731,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,17,20,-3,5222
1,Hailie Deegan,Ford,157,157,2,2,5377.732,0,0,5388.1239,5408.3681,20.2442,10.3919,0,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,12,22,-10,5222
