Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
2,4180,Cindric #,Austin Cindric #,Frd,Autotrader,30.1197826,14,29.527,5,29.704,5,29.913,5,30.001,2,30.107,2,NA,NA,NA,NA,Final Practice,5180
11,1361,Hamlin (P),Denny Hamlin (P),Tyt,FedEx Office,30.1211667,15,29.722,13,29.864,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
20,4153,Bell (P),Christopher Bell (P),Tyt,Rheem - Opteon,30.1244706,16,29.98,26,30.037,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
4,1416,Harvick,Kevin Harvick,Frd,GEARWRENCH,30.1484211,17,29.659,9,29.792,9,29.957,7,30.077,4,NA,NA,NA,NA,NA,NA,Final Practice,5180
34,3832,McDowell,Michael McDowell,Frd,Love's Travel Stops,30.1514,18,29.792,20,29.886,18,29.972,8,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
19,3368,Truex Jr.,Martin Truex Jr.,Tyt,Bass Pro Shops,30.199125,19,30.045,29,30.147,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
9,4062,Elliott (P),Chase Elliott (P),Chv,Hooters,30.24025,20,29.784,19,29.865,16,30.298,15,30.362,6,NA,NA,NA,NA,NA,NA,Final Practice,5180
41,4104,Custer,Cole Custer,Frd,Feeding America/Wow Wow,30.2481429,21,29.747,16,29.924,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
21,4217,Burton #,Harrison Burton #,Frd,DEX Imaging,30.26225,22,29.805,23,29.882,17,30.009,9,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
14,4228,Briscoe (P),Chase Briscoe (P),Frd,Code 3 Associates,30.2833077,23,29.64,7,30.416,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
7,4096,LaJoie,Corey LaJoie,Chv,OpTic Gaming,30.2893333,24,30.045,30,30.169,27,30.251,14,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
3,3873,Dillon,Austin Dillon,Chv,Bass Pro Shops/TRACKER Off Road,30.311625,25,30.055,31,30.145,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
24,4184,Byron (P),William Byron (P),Chv,RaptorTough.com,30.3116364,26,29.701,11,29.836,11,29.954,6,30.063,3,NA,NA,NA,NA,NA,NA,Final Practice,5180
47,3888,Stenhouse Jr.,Ricky Stenhouse Jr.,Chv,Kona Brewing Co Big Wave,30.3268462,27,29.96,25,30.462,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
38,4231,Gilliland #,Todd Gilliland #,Frd,Ruedebusch Dev. & Construction,30.3508,28,29.841,24,29.94,21,30.135,12,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
6,1816,Keselowski,Brad Keselowski,Frd,King's Hawaiian,30.3612143,29,30.033,27,30.258,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
17,3989,Buescher,Chris Buescher,Frd,Castrol,30.3631,30,29.738,15,30.118,24,30.504,17,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
42,4013,Dillon,Ty Dillon,Chv,Lucky 29 Vodka,30.3858421,31,30.039,28,30.259,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
23,4368,Gibbs(i),Ty Gibbs(i),Tyt,MoneyLion,30.43932,32,30.103,32,30.204,28,30.356,16,30.43,7,NA,NA,NA,NA,NA,NA,Final Practice,5180
15,3669,Yeley(i),JJ Yeley(i),Frd,ConectUS Kyocera,30.551,33,30.156,33,30.603,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
77,3808,Cassill(i),Landon Cassill(i),Chv,Voyager: Crypto for All,30.7410526,34,30.494,35,30.548,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
51,4125,Ware,Cody Ware,Frd,Nurtec ODT UBCF,30.7799286,35,30.286,34,30.452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
78,3973,McLeod(i),BJ McLeod(i),Frd,Pala Casino Spa Resort,31.0154,36,30.775,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5180
