Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
4,1416,Harvick,Kevin Harvick,Frd,#BuschLightPolite,33.6525532,17,33.29,15,33.341,12,33.372,9,33.578,10,NA,NA,NA,NA,NA,NA,Final Practice,5162
42,4013,Dillon,Ty Dillon,Chv,Chevrolet Military Appreciation,33.6927568,18,33.377,18,33.44,17,33.612,20,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
47,3888,Stenhouse Jr.,Ricky Stenhouse Jr.,Chv,SunnyD,33.7195588,19,33.415,22,33.439,16,33.487,14,33.515,6,33.556,1,NA,NA,NA,NA,Final Practice,5162
48,4045,Bowman,Alex Bowman,Chv,Ally,33.7563929,20,33.401,21,33.455,19,33.654,21,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
41,4104,Custer,Cole Custer,Frd,Feeding America/Wow Wow,33.7904348,21,33.495,25,33.577,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
6,1816,Keselowski,Brad Keselowski,Frd,Solomon Plumbing,33.7989063,22,33.378,19,33.518,22,33.564,19,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
20,4153,Bell,Christopher Bell,Tyt,Rheem,33.8006333,23,33.47,23,33.51,21,33.533,17,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
31,4172,Haley,Justin Haley,Chv,LeafFilter Gutter Protection,33.80216,24,33.525,28,33.699,29,33.748,22,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
3,3873,Dillon,Austin Dillon,Chv,Get Bioethanol,33.8308519,25,33.385,20,33.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
7,4096,LaJoie,Corey LaJoie,Chv,Built.com,33.9036333,26,33.563,30,33.756,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
99,4113,Suarez,Daniel Suarez,Chv,Tootsie's Orchid Lounge,33.9108929,27,33.526,29,33.619,25,33.839,24,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
38,4231,Gilliland #,Todd Gilliland #,Frd,First Phase,33.92225,28,33.581,31,33.655,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
19,3368,Truex Jr.,Martin Truex Jr.,Tyt,Reser's Fine Foods,33.94856,29,33.478,24,33.611,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
34,3832,McDowell,Michael McDowell,Frd,WISE-EV,33.9845,30,33.517,27,33.679,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
51,4125,Ware,Cody Ware,Frd,Nurtec ODT,34.2156957,31,33.807,32,33.985,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
16,4107,Rhodes(i),Ben Rhodes(i),Chv,Gold Fish Casino Slots,34.3975,32,33.933,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
17,4272,Smith(i),Zane Smith(i),Frd,Acronis,34.52296,33,33.499,26,33.638,26,33.826,23,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
77,4213,Bilicki(i),Josh Bilicki(i),Chv,Zeigler Auto Group,34.6303214,34,33.992,34,34.135,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
15,3914,Kligerman(i),Parker Kligerman(i),Frd,Scott Credit Union,35.1404,35,34.823,35,35.14,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
78,3973,McLeod,BJ McLeod,Frd,Blaster,36.2842,36,35.394,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5162
