Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
47,3888,Stenhouse Jr.,Ricky Stenhouse Jr.,Chv,Kroger/Louisiana Hot Sauce,166.2555556,28,161.627,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5033
11,1361,Hamlin,Denny Hamlin,Tyt,FedEx Ground,166.3904615,29,160.868,16,162.173,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5033
4,1416,Harvick,Kevin Harvick,Frd,Mobil1Thousand.com,166.8121667,30,163.951,32,164.902,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5033
99,4113,Suarez,Daniel Suarez,Chv,ONN Homes/iFly,167.1478333,31,162.009,27,163.053,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5033
43,4059,Jones,Erik Jones,Chv,Black Entrepreneur Initiative,167.5903333,32,164.415,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5033
52,4213,Bilicki,Josh Bilicki,Frd,Junction Fuels,167.9016667,33,166.2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5033
78,4389,Tilley,Kyle Tilley,Frd,Bremont/Battle Associates,168.322,34,166.082,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5033
37,4070,Preece,* Ryan Preece,Chv,Louisiana Hot Sauce,168.6382857,35,165.487,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5033
51,4125,Ware(i),Cody Ware(i),Chv,Nurtec ODT,168.9494,36,163.838,31,168.949,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5033
6,2394,Newman,Ryan Newman,Frd,Guaranteed Rate,170.228125,37,164.955,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5033
53,4142,Smithley(i),Garrett Smithley(i),Frd,Jacob Companies,170.3317143,38,166.858,39,169.576,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5033
38,4301,Alfredo #,Anthony Alfredo #,Frd,MDS,170.5512857,39,166.098,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5033
