vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost,race_id
7,Justin Allgaier,Chevrolet,34,34,2,2,6932.421,6993.563,61.1419,6961.949,6981.2502,19.3011,29.528,12.3127,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
48,Tyler Reddick(i),Chevrolet,7,6,1,1,979.044,1039.119,60.0749,1009.4999,1028.2482,18.7482,30.4559,10.8707,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
48,Tyler Reddick(i),Chevrolet,10,10,2,2,2040.603,2104.858,64.255,2074.8779,2091.5256,16.6476,34.2749,13.3323,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,5200
35,Chris Dyson,Chevrolet,10,10,2,2,2037.471,2117.032,79.561,2079.8495,2114.6472,34.7977,42.3785,2.3847,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
48,Tyler Reddick(i),Chevrolet,20,20,2,2,3811.491,3875.54,64.0489,3841.0462,3864.7361,23.6898,29.5552,10.8038,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
35,Chris Dyson,Chevrolet,20,20,2,2,3815.47,3913.608,98.138,3856.7282,3911.2169,54.4886,41.2582,2.391,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
48,Tyler Reddick(i),Chevrolet,25,24,2,2,4893.879,0,0,4924.372,4923.4403,0,30.493,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,5200
35,Chris Dyson,Chevrolet,25,25,2,2,5167.116,5230.772,63.6559,5209.0049,5227.9882,18.9833,41.8889,2.7837,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,5200
78,Josh Williams,Chevrolet,10,10,2,2,2038.646,2254.594,215.948,2074.1105,2246.6656,172.5551,35.4645,7.9283,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
78,Josh Williams,Chevrolet,20,20,2,2,3817.114,3889.792,72.6779,3854.1592,3881.7199,27.5607,37.0452,8.072,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
78,Josh Williams,Chevrolet,25,25,2,2,5170.024,5247.458,77.4339,5206.0352,5238.6314,32.5962,36.0112,8.8265,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
78,Josh Williams,Chevrolet,26,26,2,2,5525.441,5696.275,170.8339,5559.5969,5694.9868,135.3899,34.1559,1.2881,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,5200
78,Josh Williams,Chevrolet,34,34,2,2,6933.537,7014.201,80.6639,6970.8576,7005.8533,34.9957,37.3206,8.3476,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
10,Landon Cassill,Chevrolet,17,16,1,1,3109.456,3172.221,62.7649,3137.7575,3160.5698,22.8123,28.3015,11.6511,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
44,Josh Bilicki(i),Chevrolet,9,9,2,2,1754.142,1992.107,237.9649,1789.6002,1977.5072,187.9069,35.4582,14.5997,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
44,Josh Bilicki(i),Chevrolet,20,20,2,2,3812.73,3863.346,50.6159,3841.3465,3850.2887,8.9421,28.6165,13.0572,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,5200
44,Josh Bilicki(i),Chevrolet,25,25,2,2,5171.314,5239.334,68.0199,5202.2646,5225.656,23.3914,30.9506,13.6779,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
44,Josh Bilicki(i),Chevrolet,34,34,2,2,6929.962,6995.315,65.3529,6959.847,6982.3996,22.5526,29.885,12.9153,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
44,Josh Bilicki(i),Chevrolet,44,44,2,2,8765.992,8828.6919,62.6999,8794.2705,8815.4921,21.2216,28.2785,13.1998,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
07,Cole Custer(i),Ford,10,10,2,2,2026.741,2087.692,60.951,2048.3522,2066.9071,18.5548,21.6112,20.7848,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
07,Cole Custer(i),Ford,25,25,2,2,5158.234,5221.1989,62.9649,5179.3424,5201.1331,21.7906,21.1084,20.0658,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
07,Cole Custer(i),Ford,34,34,2,2,6918.254,6979.406,61.152,6939.8617,6959.2071,19.3453,21.6077,20.1988,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
34,Jesse Iwuji #,Chevrolet,11,10,2,2,2046.148,2124.526,78.3779,2077.3137,2109.0419,31.7282,31.1657,15.484,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
34,Jesse Iwuji #,Chevrolet,20,20,2,2,3820.661,3893.352,72.6909,3852.324,3877.9162,25.5921,31.663,15.4357,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
34,Jesse Iwuji #,Chevrolet,25,25,2,2,5170.836,5244.944,74.108,5201.1299,5230.6908,29.5608,30.2939,14.2531,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,5200
34,Jesse Iwuji #,Chevrolet,34,34,2,2,6931.526,6999.442,67.916,6962.4829,6984.5685,22.0856,30.9569,14.8734,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
26,John Hunter Nemechek(i),Toyota,6,5,1,1,854.987,912.443,57.456,879.4718,897.1808,17.709,24.4848,15.2621,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
26,John Hunter Nemechek(i),Toyota,20,20,2,2,3804.948,3864.223,59.275,3830.2351,3848.2856,18.0505,25.2871,15.9373,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
26,John Hunter Nemechek(i),Toyota,25,25,2,2,5172.173,5391.584,219.411,5200.3296,5382.5332,182.2036,28.1566,9.0507,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
26,John Hunter Nemechek(i),Toyota,35,34,2,2,6964.535,7139.946,175.411,6991.143,7124.1858,133.0427,26.608,15.7601,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
26,John Hunter Nemechek(i),Toyota,44,44,2,2,8769.2549,8920.07,150.815,8794.8711,8916.156,121.2848,25.6161,3.9139,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,5200
38,Patrick Gallagher,Ford,8,8,2,2,1468.3219,1565.959,97.637,1500.0228,1554.7166,54.6938,31.7008,11.2423,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,5200
38,Patrick Gallagher,Ford,11,10,2,2,2049.7579,2128.821,79.063,2081.6513,2115.4479,33.7966,31.8933,13.373,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
38,Patrick Gallagher,Ford,17,16,1,1,3107.6149,3173.811,66.196,3137.2903,3162.6426,25.3522,29.6753,11.1683,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
38,Patrick Gallagher,Ford,34,34,2,2,6930.776,6997.969,67.193,6962.7498,6986.8116,24.0617,31.9738,11.1573,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
18,Sammy Smith,Toyota,7,6,1,1,981.795,1044.9849,63.1899,1020.0417,1040.9604,20.9187,38.2467,4.0245,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
18,Sammy Smith,Toyota,20,20,2,2,3805.944,3864.041,58.097,3843.1149,3859.9313,16.8164,37.1709,4.1096,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
18,Sammy Smith,Toyota,24,24,2,2,4799.33,4851.5739,52.2439,4839.8401,4847.4143,7.5742,40.5101,4.1596,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,5200
18,Sammy Smith,Toyota,26,26,2,2,5510.702,5564.8149,54.1129,5551.0212,5560.0974,9.0761,40.3192,4.7175,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,5200
18,Sammy Smith,Toyota,34,34,2,2,6924.845,6983.799,58.9539,6963.0501,6979.8654,16.8153,38.2051,3.9335,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
91,Preston Pardus,Chevrolet,7,6,1,1,994.005,1060.657,66.6519,1014.0035,1040.9889,26.9854,19.9985,19.668,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
91,Preston Pardus,Chevrolet,16,15,1,1,2964.142,3032.564,68.422,2987.9423,3010.0189,22.0766,23.8003,22.545,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
91,Preston Pardus,Chevrolet,21,20,2,2,3828.87,3915.486,86.6159,3853.1582,3892.9429,39.7846,24.2882,22.543,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
91,Preston Pardus,Chevrolet,21,21,2,2,4167.254,4242.183,74.929,4191.9527,4216.2741,24.3213,24.6987,25.9088,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,5200
91,Preston Pardus,Chevrolet,25,25,2,2,5167.421,5224.785,57.3639,5191.6556,5201.4636,9.808,24.2346,23.3213,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,5200
91,Preston Pardus,Chevrolet,34,34,2,2,6927.712,7003.362,75.6499,6951.0719,6980.3799,29.3079,23.3599,22.982,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
54,Ty Gibbs,Toyota,16,16,1,1,3086.3939,3144.449,58.055,3121.0772,3139.3908,18.3136,34.6832,5.0581,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
54,Ty Gibbs,Toyota,25,25,2,2,5161.553,5219.625,58.072,5198.0598,5214.5097,16.4498,36.5068,5.1152,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
54,Ty Gibbs,Toyota,34,34,2,2,6919.049,6977.915,58.8659,6956.0102,6972.7257,16.7155,36.9612,5.1892,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
31,Myatt Snider,Chevrolet,17,16,1,1,3107.17,3165.839,58.6689,3141.4936,3157.0407,15.547,34.3236,8.7982,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
5,Joe Graf Jr.,Ford,10,10,2,2,2039.146,2115.81,76.6639,2069.4392,2099.4994,30.0602,30.2932,16.3105,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
39,Ryan Sieg,Ford,7,6,1,1,1001.695,1062.038,60.3429,1027.9822,1048.2667,20.2844,26.2872,13.7712,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
39,Ryan Sieg,Ford,20,20,2,2,3810.34,3875.812,65.4719,3836.3085,3861.8128,25.5043,25.9685,13.9991,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
39,Ryan Sieg,Ford,26,26,2,2,5509.593,5582.666,73.073,5538.8455,5568.7518,29.9063,29.2525,13.9141,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
39,Ryan Sieg,Ford,44,44,2,2,8766.529,8831.385,64.8559,8793.9701,8817.5609,23.5907,27.4411,13.824,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
51,Jeremy Clements,Chevrolet,10,10,2,2,2029.281,2091.389,62.108,2060.3297,2079.9486,19.6189,31.0487,11.4403,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
51,Jeremy Clements,Chevrolet,20,20,2,2,3807.545,3869.516,61.971,3837.5764,3859.7978,22.2214,30.0314,9.7181,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
51,Jeremy Clements,Chevrolet,34,34,2,2,6920.435,6982.121,61.6859,6952.5065,6971.7582,19.2517,32.0715,10.3627,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
98,Riley Herbst,Ford,10,10,2,2,2027.118,2087.435,60.317,2066.9024,2086.2867,19.3843,39.7844,1.1482,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
98,Riley Herbst,Ford,25,25,2,2,5159.9,5222.869,62.969,5200.7619,5221.5842,20.8223,40.8619,1.2847,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
98,Riley Herbst,Ford,34,34,2,2,6923.777,6988.601,64.8239,6964.685,6987.6246,22.9396,40.908,0.9763,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
02,Brett Moffitt,Chevrolet,8,7,2,2,1400.124,1635.335,235.211,1443.5026,1627.8104,184.3077,43.3786,7.5245,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
4,Bayley Currey,Chevrolet,10,10,2,2,2035.64,2138.81,103.1699,2064.501,2120.5862,56.0851,28.861,18.2237,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
4,Bayley Currey,Chevrolet,20,20,2,2,3816.008,3880.294,64.286,3845.0834,3866.2376,21.1541,29.0754,14.0563,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
02,Brett Moffitt,Chevrolet,21,20,2,2,3983.512,4045.93,62.4179,4019.3918,4039.5204,20.1285,35.8798,6.4095,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
4,Bayley Currey,Chevrolet,25,25,2,2,5168.376,5234.358,65.9819,5197.7272,5218.9824,21.2551,29.3512,15.3755,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
4,Bayley Currey,Chevrolet,34,34,2,2,6929.211,6994.235,65.0239,6957.7452,6979.365,21.6197,28.5342,14.8699,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
88,Miguel Paludo,Chevrolet,10,10,2,2,2032.781,2097.032,64.251,2088.6233,2089.1905,0.5671,55.8423,7.8414,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
88,Miguel Paludo,Chevrolet,25,25,2,2,5164.274,5227.1409,62.8669,5199.2954,5219.5821,20.2866,35.0214,7.5588,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
88,Miguel Paludo,Chevrolet,34,34,2,2,6921.585,6984.352,62.7669,6956.9778,6976.7391,19.7613,35.3928,7.6128,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
88,Miguel Paludo,Chevrolet,38,37,1,1,7616.758,7690.046,73.288,7658.93,7682.7846,23.8546,42.172,7.2613,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,5200
88,Miguel Paludo,Chevrolet,39,38,1,1,7829.532,0,0,7864.0107,7879.0107,15,34.4787,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,5200
08,Andy Lally,Ford,10,10,2,2,2033.641,2137.445,103.804,2057.4253,2117.6634,60.238,23.784300000000002,19.7815,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
08,Andy Lally,Ford,20,20,2,2,3810.941,3877.127,66.186,3834.5402,3858.897,24.3568,23.5992,18.2299,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
08,Andy Lally,Ford,25,24,2,2,4839.032,5033.45,194.4179,4866.0315,5014.9474,148.9158,26.9995,18.5025,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
08,Andy Lally,Ford,26,26,2,2,5511.17,5565.099,53.929,5537.3453,5546.6835,9.3382,26.1753,18.4154,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,5200
08,Andy Lally,Ford,44,44,2,2,8767.9779,8832.132,64.154,8791.7345,8814.2242,22.4897,23.7565,17.9077,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
45,Sage Karam,Chevrolet,10,10,2,2,2030.013,2094.841,64.8279,2054.8247,2077.8425,23.0178,24.8117,16.9984,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,5200
54,Ty Gibbs,Toyota,42,42,2,2,1924.227,1970.28,46.0529,1946.4662,1966.6524,20.1862,22.2392,3.6275,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,11,-9,5201
54,Ty Gibbs,Toyota,82,82,2,2,3528.26,3562.057,33.7969,3550.8593,3558.3001,7.4408,22.5993,3.7568,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,7,4,3,5201
54,Ty Gibbs,Toyota,93,92,1,1,4309.557,0,0,4333.8586,4377.4019,43.5432,24.3016,0,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,27,27,0,5201
8,Josh Berry,Chevrolet,42,42,2,2,1923.907,1986.938,63.031,1933.7203,1969.4465,35.7261,9.8133,17.4914,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,26,-25,5201
8,Josh Berry,Chevrolet,82,82,2,2,3530.559,3573.297,42.7379,3540.4822,3556.6985,16.2162,9.9232,16.5984,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,13,15,-2,5201
16,AJ Allmendinger,Chevrolet,42,42,2,2,1924.66,1967.003,42.3429,1946.9,1959.7454,12.8454,22.24,7.2575,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,3,10,-7,5201
16,AJ Allmendinger,Chevrolet,49,48,1,1,2346.257,2382.364,36.1069,2368.3565,2378.2663,9.9098,22.0995,4.0976,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,32,32,0,5201
16,AJ Allmendinger,Chevrolet,89,88,2,2,4048.131,4101.191,53.0599,4071.3429,4096.5591,25.2161,23.2119,4.6318,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,28,31,-3,5201
16,AJ Allmendinger,Chevrolet,113,112,2,2,5343.416,5394.763,51.3469,5367.2798,5390.4571,23.1772,23.8638,4.3058,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,12,25,-13,5201
19,Brandon Jones,Toyota,42,42,2,2,1926.934,1960.521,33.5869,1948.8019,1955.8748,7.0728,21.8679,4.6461,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,9,2,7,5201
19,Brandon Jones,Toyota,82,82,2,2,3527.858,3568.992,41.134,3549.6914,3564.573,14.8816,21.8334,4.4189,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,10,-4,5201
19,Brandon Jones,Toyota,89,89,2,2,4047.327,4142.368,95.041,4069.6771,4137.9629,68.2858,22.3501,4.405,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5,27,-22,5201
21,Austin Hill #,Chevrolet,42,42,2,2,1926.138,1963.539,37.401,1934.3876,1943.163,8.7754,8.2496,20.3759,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,7,7,0,5201
21,Austin Hill #,Chevrolet,82,82,2,2,3526.209,3561.261,35.052,3534.3431,3542.0839,7.7408,8.1341,19.177,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,1,2,-1,5201
9,Noah Gragson,Chevrolet,42,42,2,2,1925.473,1960.867,35.394,1940.8608,1948.8687,8.0078,15.3878,11.9982,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,5,3,2,5201
9,Noah Gragson,Chevrolet,82,82,2,2,3530.867,3573.549,42.6819,3546.0877,3562.2373,16.1496,15.2207,11.3116,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,14,16,-2,5201
7,Justin Allgaier,Chevrolet,42,42,2,2,1926.566,1970.849,44.2829,1942.6292,1960.346,17.7168,16.0632,10.5029,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,8,13,-5,5201
7,Justin Allgaier,Chevrolet,82,82,2,2,3527.51,3570.586,43.0759,3543.3851,3560.3021,16.9169,15.8751,10.2838,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5,11,-6,5201
7,Justin Allgaier,Chevrolet,89,89,2,2,4041.368,4138.497,97.129,4057.6334,4127.7487,70.1153,16.2654,10.7482,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,1,26,-25,5201
98,Riley Herbst,Ford,12,12,2,2,696.176,740.32,44.144,717.8475,734.3638,16.5163,21.6715,5.9561,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,28,-27,5201
98,Riley Herbst,Ford,42,42,2,2,1930.093,1973.579,43.4859,1951.4036,1967.6867,16.2831,21.3106,5.8922,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,18,17,1,5201
98,Riley Herbst,Ford,82,82,2,2,3529.653,3566.651,36.998,3550.6924,3560.9021,10.2096,21.0394,5.7488,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,11,7,4,5201
39,Ryan Sieg,Ford,42,42,2,2,1929.037,1976.848,47.8109,1936.4897,1957.443,20.9532,7.4527,19.4049,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,15,22,-7,5201
39,Ryan Sieg,Ford,82,82,2,2,3532.924,3576.522,43.5979,3540.6825,3557.4659,16.7834,7.7585,19.056,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,19,18,1,5201
1,Sam Mayer,Chevrolet,42,42,2,2,1928.684,1970.414,41.73,1947.9677,1962.8152,14.8475,19.2837,7.5987,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,14,12,2,5201
1,Sam Mayer,Chevrolet,82,82,2,2,3530.079,3565.853,35.7739,3549.4578,3558.0665,8.6087,19.3788,7.7864,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,12,6,6,5201
51,Jeremy Clements,Chevrolet,42,42,2,2,1928.27,1964.418,36.1479,1938.4917,1947.2336,8.7419,10.2217,17.1843,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,13,9,4,5201
51,Jeremy Clements,Chevrolet,82,82,2,2,3531.591,3590.366,58.775,3540.9828,3573.282,32.2991,9.3918,17.0839,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,16,23,-7,5201
51,Jeremy Clements,Chevrolet,89,89,2,2,4049.544,4081.068,31.524,4059.1349,4064.1731,5.0382,9.5909,16.8948,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,7,13,-6,5201
36,Alex Labbe,Chevrolet,3,3,2,2,202.546,250.212,47.6659,216.806,236.6922,19.8861,14.26,13.5197,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,32,-31,5201
36,Alex Labbe,Chevrolet,13,12,2,2,705.178,740.676,35.498,720.0163,727.1567,7.1403,14.8383,13.5192,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,18,29,-11,5201
36,Alex Labbe,Chevrolet,42,42,2,2,1932.948,1974.8,41.8519,1949.6018,1961.5806,11.9788,16.6538,13.2193,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,24,19,5,5201
36,Alex Labbe,Chevrolet,82,82,2,2,3532.233,3572.443,40.21,3546.5882,3559.4679,12.8797,14.3552,12.975,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,17,13,4,5201
36,Alex Labbe,Chevrolet,111,111,2,2,5234.701,5286.277,51.576,5247.5922,5273.3818,25.7896,12.8912,12.8951,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,5,23,-18,5201
27,Jeb Burton,Chevrolet,42,42,2,2,1934.457,1998.623,64.1659,1960.079,1992.2777,32.1986,25.622,6.3452,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,27,30,-3,5201
27,Jeb Burton,Chevrolet,82,82,2,2,3533.362,3576.976,43.614,3554.3628,3570.8463,16.4834,21.0008,6.1296,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,20,19,1,5201
23,Anthony Alfredo,Chevrolet,4,3,2,2,207.737,254.682,46.9449,221.2115,241.1977,19.9862,13.4745,13.4842,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,3,35,-32,5201
23,Anthony Alfredo,Chevrolet,13,12,2,2,700.402,753.848,53.4459,713.5432,740.1362,26.593,13.1412,13.7117,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4,36,-32,5201
23,Anthony Alfredo,Chevrolet,42,42,2,2,1932.492,1982.228,49.736,1947.7675,1968.3874,20.6199,15.2755,13.8405,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,23,24,-1,5201
23,Anthony Alfredo,Chevrolet,82,82,2,2,3534.802,3580.978,46.1759,3549.291,3567.4093,18.1183,14.489,13.5686,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,23,20,3,5201
23,Anthony Alfredo,Chevrolet,89,89,2,2,4046.108,4077.399,31.2909,4059.8689,4064.1731,4.3041,13.7609,13.2258,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,3,3,0,5201
2,Sheldon Creed #,Chevrolet,12,11,2,2,644.995,689.947,44.952,662.1241,680.7424,18.6182,17.1291,9.2045,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,37,37,0,5201
