Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
99,4107,Rhodes (P),Ben Rhodes (P),Tyt,Kubota,32.4414,12,31.935,22,32.635,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
19,4297,Kraus,Derek Kraus,Chv,Kafka Granite,32.4672143,13,31.484,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
18,4312,Smith (P),Chandler Smith (P),Tyt,Safelite AutoGlass,32.4841905,14,31.502,7,31.899,2,32.042,2,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
61,4295,Purdy,Chase Purdy,Tyt,BAMA Buggies,32.5186364,15,31.648,12,32.513,15,32.692,8,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
16,4296,Ankrum,Tyler Ankrum,Tyt,LiUNA!,32.5572353,16,31.632,11,31.964,7,32.229,6,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
23,3978,Enfinger (P),Grant Enfinger (P),Chv,Allegiant.com,32.5752353,17,31.513,8,32.672,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
75,3914,Kligerman,Parker Kligerman,Chv,Food Country USA,32.6180667,18,31.772,17,32.501,14,32.682,7,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
52,4205,Friesen (P),Stewart Friesen (P),Tyt,Halmar International,32.651125,19,31.495,6,32.713,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
40,4414,Thompson #,Dean Thompson #,Chv,Worldwide Express,32.6593571,20,31.906,20,32.143,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
20,4150,Little,Jesse Little,Chv,NCS Wash/RANDCO,32.68225,21,32.236,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
22,4038,Moffitt(i),Brett Moffitt(i),Chv,Concrete Supply/Destiny Homes,32.8252222,22,32.037,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
1,4366,Deegan,Hailie Deegan,Frd,Odyssey Battery,32.8264118,23,32.074,25,32.354,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
44,4257,Currey(i),Bayley Currey(i),Chv,Niece,32.8431111,24,31.906,19,32.465,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
42,4326,Hocevar (P),Carson Hocevar (P),Chv,Worldwide Express,32.8808462,25,31.691,14,32.667,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
91,4344,Howard,Colby Howard,Chv,Gates Hydraulics,32.9141579,26,32.212,28,33.015,21,33.045,9,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
32,4373,Holmes,Bret Holmes,Chv,Golden Eagle/Bridger Aerospace,32.9188571,27,32.015,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
46,4144,Poole,Brennan Poole,Tyt,Macc Door Systems,32.954375,28,32.486,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
02,4191,Grala,Kaz Grala,Chv,Buchanan Hauling & Rigging,33.0205,29,32.608,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
30,4427,Honeycutt,Kaden Honeycutt,Tyt,Friends of Jaclyn,33.03925,30,32.147,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
56,3984,Hill,Timmy Hill,Tyt,Hill Motorsports,33.085,31,32.225,29,33.202,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
9,4376,Perkins #,Blaine Perkins #,Chv,RACELINE,33.1883333,32,32.401,31,33.319,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
24,4391,Wood #,Jack Wood #,Chv,Sevwins,33.2315714,33,31.909,21,32.764,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
33,4432,Maggio,Mason Maggio,Chv,Professional Ag Services,33.4471667,34,33.01,36,33.242,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
45,4371,Alan #,Lawless Alan #,Chv,AUTOParkit,33.5161875,35,32.681,35,33.57,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
14,4236,Hutchens,Trey Hutchens,Chv,Quality Roof Seamers,33.5791538,36,32.571,33,33.77,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5236
