Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
24,4391,Wood #,Jack Wood #,Chv,Chevrolet Truck Month,31.6264286,23,31.11,23,31.34,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
61,4295,Purdy,Chase Purdy,Tyt,Bama Buggies,31.6352222,24,31.124,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
22,4189,Self,Austin Wayne Self,Chv,AM Technical Solutions,31.6865714,25,31.025,21,31.303,20,31.491,11,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
30,4271,Fogleman,Tate Fogleman,Tyt,Rangeline Group,31.7354,26,31.527,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
02,4191,Grala,Kaz Grala,Chv,Ruedebusch Development,31.7688333,27,31.226,26,31.631,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
45,4371,Alan #,Lawless Alan #,Chv,AUTOParkIt.com,31.786,28,31.064,22,31.333,21,31.456,10,31.748,3,31.786,2,NA,NA,NA,NA,Final Practice,5219
20,4209,Mills(i),Matt Mills(i),Chv,J.F. Electric,31.9221667,29,31.581,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
40,4414,Thompson #,Dean Thompson #,Chv,Worldwide Express,32.0333333,30,31.48,28,31.819,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
3,4139,Anderson,Jordan Anderson,Chv,Dometic Outdoor,32.1873333,31,31.789,33,32.001,27,32.184,14,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
9,4376,Perkins #,Blaine Perkins #,Chv,Raceline,32.2547826,32,31.492,29,31.715,25,31.876,13,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
43,4415,Moffitt,Thad Moffitt,Chv,Clean Harbors,32.3398,33,31.98,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
33,4339,Hezemans,Loris Hezemans,Tyt,Reaume Brothers Racing,32.8384,34,31.67,32,32.216,28,32.838,15,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
12,4192,Boyd,Spencer Boyd,Chv,Hairclub,33.006375,35,32.59,35,32.893,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
46,4144,Poole(i),Brennan Poole(i),Tyt,G2G Racing,34.008,36,34.008,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
47,4381,Jaskol,Matt Jaskol,Tyt,AutoParts4Less.com,34.5591429,37,33.401,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
